4/1/2024 20:35:15 [Information] Stepper Motor Controller Application Started.
4/1/2024 20:35:15 [Information] Version:2.0.0.37056 (4/1/2024 20:35:15)
4/1/2024 20:35:15 [Information] Opened Serial Port at: COM4, 9600
4/1/2024 20:35:48 [Information] Time remaining: 00:00:21 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:21 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:21 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:48 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:22 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:49 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:23 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:50 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:24 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:51 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:25 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:52 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:26 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:53 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
4/1/2024 20:35:54 [Information] Time remaining: 00:00:27 targetEndTime = 08:35:58
